,data
26967,-2.01
26968,-0.76
26969,-0.67
26970,-1.0
26971,-0.37
26972,-0.5
26973,-0.96
26974,-0.46
26975,-0.52
26976,-0.5
26977,-0.8
26978,-1.15
26979,-0.72
26980,-0.74
26981,-1.37
26982,-0.21
26983,-1.14
26984,-2.39
26985,-1.52
26986,-2.26
26987,-1.26
26988,-3.69
26989,2.67
26990,-1.76
26991,-0.62
26992,0.68
26993,-0.62
26994,4.61
26995,3.26
26996,-0.98
26997,-0.96
26998,-1.57
26999,2.24
27000,-0.48
27001,-0.89
27002,-0.05
27003,0.79
27004,2.05
27005,-0.91
27006,-2.98
27007,0.56
27008,-1.71
27009,0.15
27010,-1.79
27011,0.3
27012,2.54
27013,1.15
27014,0.69
27015,-0.62
27016,1.44
27017,-2.11
27018,-1.09
27019,-0.77
27020,-1.25
27021,1.37
27022,-0.7
27023,-1.49
27024,0.75
27025,1.7
27026,-1.12
27027,-1.01
27028,-5.51
27029,-1.3
27030,0.0
27031,0.11
27032,-3.57
27033,0.08
27034,2.06
27035,4.69
27036,5.04
27037,1.88
27038,-0.5
27039,-1.32
27040,-2.51
27041,2.4
27042,2.41
27043,0.65
27044,1.44
27045,2.04
27046,2.01
27047,-1.95
27048,1.84
27049,-0.51
27050,-0.56
27051,-1.83
27052,3.11
27053,0.24
27054,0.63
27055,-2.46
27056,0.06
27057,-0.6
27058,-0.25
27059,2.13
27060,1.3
27061,-0.3
27062,1.49
27063,0.13
27064,0.73
27065,0.87
27066,0.9
27067,3.29
27068,2.23
27069,1.59
27070,2.29
27071,-0.19
27072,-0.34
27073,2.72
27074,3.01
27075,4.89
27076,1.29
27077,6.01
27078,2.59
27079,4.39
27080,4.99
27081,3.13
27082,2.72
27083,2.13
27084,-1.11
27085,2.89
27086,4.19
27087,0.66
27088,6.22
27089,7.84
27090,2.88
27091,6.39
27092,3.44
27093,-2.79
27094,-2.85
27095,6.36
27096,3.38
27097,-0.68
27098,0.25
27099,1.92
27100,0.15
27101,5.88
27102,4.32
27103,2.62
27104,3.62
27105,1.41
27106,5.87
27107,3.05
27108,1.78
27109,-2.61
27110,2.56
27111,5.06
27112,1.87
27113,2.9
27114,2.0
27115,1.43
27116,-3.46
27117,-1.54
27118,-6.15
27119,-6.63
27120,-3.27
27121,0.08
27122,3.28
27123,-0.63
27124,-1.57
27125,-0.16
27126,12.15
27127,-0.4
27128,-0.46
27129,2.5
27130,-2.87
27131,-0.35
27132,-0.15
27133,-0.75
27134,-2.74
27135,1.13
27136,-0.87
27137,0.27
27138,-5.32
27139,-3.64
27140,-5.25
27141,-2.51
27142,-3.31
27143,1.18
27144,0.63
27145,5.46
27146,2.87
27147,-2.64
27148,0.78
27149,1.21
27150,0.47
27151,-3.77
27152,0.66
27153,-1.0
27154,-1.19
27155,0.17
27156,0.63
27157,2.19
27158,-0.4
27159,-0.22
27160,-1.94
27161,-4.1
27162,-1.8
27163,4.32
27164,1.88
27165,4.35
27166,-1.22
27167,3.17
27168,3.61
27169,3.04
27170,-1.65
27171,-1.81
27172,1.88
27173,-3.12
27174,0.93
27175,1.12
27176,-0.84
27177,-0.42
27178,-2.26
27179,-1.73
27180,1.1
27181,-1.16
27182,-1.44
27183,-2.85
27184,1.59
27185,-1.32
27186,-1.4
27187,0.47
27188,0.38
27189,0.62
27190,-0.87
27191,0.31
27192,0.45
27193,0.87
27194,-1.97
27195,0.18
27196,0.03
27197,-0.12
27198,-0.15
27199,-3.12
27200,-1.56
27201,-1.16
27202,-1.73
27203,-1.76
27204,2.19
27205,-1.96
27206,0.08
27207,1.58
27208,6.48
27209,6.68
27210,0.92
27211,1.73
27212,4.51
27213,1.28
27214,0.16
27215,2.67
27216,2.29
27217,-1.55
27218,-0.1
27219,-0.28
27220,-0.61
27221,-0.54
27222,-0.47
27223,0.33
27224,0.42
27225,0.05
27226,-0.39
27227,0.5
27228,0.3
27229,1.07
27230,-0.99
27231,0.52
27232,-1.23
27233,1.01
27234,-0.89
27235,-1.61
27236,0.0
27237,0.06
27238,-0.46
27239,0.26
27240,1.01
27241,2.15
27242,-0.11
27243,0.45
27244,-5.12
27245,0.67
27246,-2.79
27247,1.18
27248,2.52
27249,-3.17
27250,0.53
27251,-2.61
27252,-0.5
27253,-1.71
27254,-3.56
27255,-0.91
27256,2.95
27257,-1.37
27258,4.07
27259,26.79
27260,8.88
27261,-2.35
27262,0.25
27263,-0.39
27264,-3.09
27265,-2.23
27266,1.28
27267,3.34
27268,0.38
27269,-2.25
27270,-0.96
27271,-0.59
27272,-1.67
27273,-0.37
27274,-0.83
27275,-0.51
27276,2.16
27277,1.31
27278,3.8
27279,0.87
27280,2.28
27281,4.11
27282,1.57
27283,-2.63
27284,3.08
27285,0.64
27286,-0.34
27287,2.72
27288,8.36
27289,12.13
27290,0.56
27291,1.94
27292,4.79
27293,-0.56
27294,1.28
27295,0.75
27296,-1.19
27297,8.57
27298,4.41
27299,2.08
27300,3.2
27301,5.34
27302,4.44
27303,-1.86
27304,-0.13
27305,-1.64
27306,6.88
27307,6.14
27308,2.13
27309,0.79
27310,2.39
27311,4.51
27312,6.14
27313,1.36
27314,1.97
27315,-3.17
27316,-0.69
27317,5.21
27318,4.41
27319,0.91
27320,3.23
27321,4.86
27322,4.52
27323,1.33
27324,3.43
27325,5.11
27326,-0.84
27327,3.25
27328,1.11
27329,2.96
27330,0.35
27331,0.43
27332,1.04
27333,3.19
27334,-0.73
27335,-5.05
27336,-5.17
27337,-4.1
27338,4.13
27339,12.49
27340,-0.01
27341,0.62
27342,-3.96
27343,1.63
27344,2.35
27345,2.97
27346,2.1
27347,-1.75
27348,-0.97
27349,1.93
27350,3.54
27351,4.23
27352,0.28
27353,4.65
27354,1.46
27355,1.03
27356,-0.59
27357,-0.06
27358,0.01
27359,2.14
27360,-0.72
27361,-0.09
27362,3.2
27363,0.82
27364,-5.08
27365,-9.95
27366,-14.43
27367,-2.72
27368,11.71
27369,3.01
27370,1.99
27371,2.46
27372,-1.47
27373,-6.58
27374,2.18
27375,2.77
27376,0.13
27377,-1.02
27378,-2.43
27379,1.59
27380,5.14
27381,0.63
27382,-1.66
27383,-1.83
27384,0.94
27385,-3.06
27386,4.25
27387,0.87
27388,1.15
27389,0.8
27390,0.56
27391,-0.97
27392,2.74
27393,-0.3
27394,-1.3
27395,-0.58
27396,0.63
27397,1.21
27398,-2.29
27399,-1.34
27400,-0.87
27401,-0.82
27402,0.27
27403,2.98
27404,0.72
27405,0.22
27406,0.34
27407,-2.59
27408,0.93
27409,0.63
27410,-1.62
27411,-1.64
27412,-7.74
27413,-0.34
27414,2.9
27415,-1.81
27416,0.43
27417,-4.27
27418,-0.96
27419,0.89
27420,-0.93
27421,0.22
27422,-0.52
27423,4.37
27424,1.06
27425,-1.48
27426,0.16
27427,0.91
27428,0.24
27429,-0.29
27430,-2.37
27431,-0.96
27432,-6.14
27433,-1.37
27434,-3.3
27435,-5.92
27436,1.67
27437,-0.83
27438,6.51
27439,3.37
27440,4.72
27441,-1.58
27442,0.56
27443,-0.74
27444,-2.16
27445,-2.79
27446,-0.18
27447,1.84
27448,1.9
27449,1.18
27450,-0.2
27451,2.17
27452,3.5
27453,-2.22
27454,0.37
27455,0.5
27456,0.42
27457,-1.85
27458,2.72
27459,-0.22
27460,0.3
27461,1.45
27462,0.18
27463,-1.46
27464,-1.77
27465,2.16
27466,0.13
27467,-2.47
27468,-1.2
27469,0.65
27470,1.03
27471,-0.68
27472,0.07
27473,2.42
27474,0.26
27475,1.28
27476,-0.27
27477,2.08
27478,1.77
27479,-0.22
27480,-1.61
27481,1.24
27482,-1.48
27483,-0.97
27484,-2.67
27485,-1.3
27486,-2.97
27487,0.03
27488,3.7
27489,0.64
27490,-4.03
27491,-0.91
27492,6.71
27493,0.63
27494,1.9
27495,0.25
27496,0.08
27497,-0.73
27498,0.04
27499,0.18
27500,-0.23
27501,0.96
27502,2.93
27503,1.11
27504,2.88
27505,-0.01
27506,6.78
27507,2.86
27508,1.35
27509,-0.01
27510,4.79
27511,2.05
27512,-0.35
27513,2.37
27514,2.02
27515,0.43
27516,0.4
27517,0.17
27518,3.92
27519,2.83
27520,-0.68
27521,3.31
27522,-0.12
27523,1.89
27524,2.81
27525,0.59
27526,-4.19
27527,0.85
27528,-2.43
27529,-1.76
27530,1.48
27531,1.29
27532,3.71
27533,2.06
27534,0.62
27535,-0.74
27536,0.7
27537,1.18
27538,-3.45
27539,-2.43
27540,-3.29
27541,0.23
27542,1.36
27543,-1.15
27544,4.24
27545,0.72
27546,0.13
27547,-0.63
27548,-2.77
27549,1.29
27550,0.63
27551,-0.09
27552,1.41
27553,0.32
27554,0.99
27555,-1.74
27556,0.39
27557,-0.34
27558,-3.15
27559,0.68
27560,-1.57
27561,0.86
27562,0.53
27563,1.42
27564,0.37
27565,-4.69
27566,1.45
27567,1.82
27568,2.01
27569,1.54
27570,0.77
27571,1.72
27572,-0.38
27573,-0.32
27574,0.39
27575,-0.16
27576,1.37
27577,0.42
27578,-0.23
27579,0.47
27580,-0.28
27581,-2.17
27582,0.51
27583,2.4
27584,0.24
27585,1.71
27586,0.77
27587,-0.47
27588,-0.78
27589,-0.32
27590,-1.27
27591,-0.27
27592,-0.5
27593,-3.45
27594,-1.27
27595,-1.55
27596,-0.52
27597,1.76
27598,-2.34
27599,-5.78
27600,1.14
27601,-0.39
27602,-3.69
27603,-0.49
27604,-3.09
27605,-1.59
27606,4.02
27607,1.14
27608,5.09
27609,0.2
27610,0.26
27611,0.12
27612,-1.8
27613,-1.94
27614,0.13
27615,1.09
27616,0.81
27617,0.22
27618,0.01
27619,-0.96
27620,-2.08
27621,-1.41
27622,1.51
27623,1.92
27624,0.61
27625,-0.52
27626,3.98
27627,1.89
27628,-1.59
27629,1.28
27630,0.01
27631,-1.31
27632,-0.28
27633,1.98
27634,-0.52
27635,-1.05
27636,-0.48
27637,-0.92
27638,-2.76
27639,0.45
27640,-0.67
27641,-0.33
27642,0.92
27643,0.23
27644,-1.01
27645,-0.04
27646,-1.99
27647,-0.37
27648,1.0
27649,0.38
27650,-0.33
27651,0.08
27652,0.73
27653,0.48
27654,-0.8
27655,-0.63
27656,0.86
27657,-2.9
27658,-1.73
27659,0.81
27660,-0.6
27661,-4.21
27662,-2.44
27663,-6.3
27664,-3.35
27665,0.05
27666,-10.07
27667,2.9
27668,6.26
27669,-0.83
27670,0.4
27671,4.47
27672,2.33
27673,0.59
27674,-1.24
27675,-1.06
27676,-0.56
27677,2.38
27678,3.21
27679,0.06
27680,-0.53
27681,2.3
27682,-0.16
27683,0.43
27684,0.96
27685,-1.02
27686,0.01
27687,0.17
27688,1.39
27689,3.85
27690,0.98
27691,1.18
27692,1.12
27693,-0.13
27694,-1.5
27695,-0.03
27696,-2.38
27697,-0.83
27698,0.58
27699,-0.79
27700,1.04
27701,-0.3
27702,-2.87
27703,0.29
27704,-2.0
27705,-1.78
27706,0.96
27707,-0.19
27708,-3.64
27709,-0.16
27710,-1.05
27711,0.91
27712,2.84
27713,1.65
27714,2.05
27715,1.66
27716,-1.01
27717,1.51
27718,1.24
27719,0.49
27720,0.15
27721,-0.59
27722,-2.9
27723,0.45
27724,0.02
27725,-1.42
27726,3.46
27727,-0.06
27728,-0.21
27729,-0.56
27730,1.9
27731,3.36
27732,-0.2
27733,-0.63
27734,0.96
27735,-0.36
27736,-0.5
27737,-0.95
27738,0.36
27739,-0.32
27740,-0.66
27741,1.52
27742,-1.14
27743,-2.11
27744,-0.32
27745,-0.53
27746,0.34
27747,0.32
27748,-1.4
27749,2.03
27750,1.92
27751,1.59
27752,1.57
27753,0.44
27754,2.04
27755,1.93
27756,0.02
27757,0.07
27758,2.34
27759,-2.18
27760,0.77
27761,0.79
27762,-0.51
27763,-0.44
27764,-0.03
27765,1.61
27766,1.84
27767,1.2
27768,0.5
27769,-0.29
27770,0.29
27771,0.58
27772,-0.45
27773,0.59
27774,1.58
27775,0.7
27776,-0.63
27777,-0.73
27778,-0.12
27779,-2.37
27780,-0.32
27781,-0.09
27782,-0.09
27783,0.39
27784,0.29
27785,0.32
27786,-1.92
27787,-0.59
27788,-0.92
27789,0.19
27790,1.13
27791,-0.87
27792,-0.78
27793,5.72
27794,1.69
27795,1.83
27796,0.96
27797,1.76
27798,0.2
27799,1.42
27800,1.89
27801,-0.41
27802,-1.11
27803,0.05
27804,-3.04
27805,-1.31
27806,0.87
27807,-3.67
27808,0.93
27809,1.4
27810,2.15
27811,0.94
27812,0.19
27813,-1.07
27814,-0.03
27815,-0.92
27816,0.5
27817,-0.18
27818,-2.34
27819,-1.43
27820,0.7
27821,0.97
27822,0.23
27823,-0.43
27824,-0.98
27825,-1.89
27826,-1.52
27827,1.48
27828,2.44
27829,1.67
27830,-0.46
27831,-0.53
27832,0.39
27833,1.37
27834,-0.33
27835,3.64
27836,-0.97
27837,-1.4
27838,-1.37
27839,-1.97
27840,-1.53
27841,-3.12
27842,-0.93
27843,1.79
27844,0.47
27845,1.25
27846,-1.01
27847,-3.78
27848,-2.7
27849,0.98
27850,0.43
27851,0.69
27852,-3.24
27853,-3.91
27854,-1.39
27855,-2.06
27856,1.13
27857,1.87
27858,-1.37
27859,1.69
27860,0.55
27861,2.49
27862,2.11
27863,0.34
27864,-0.55
27865,-1.43
27866,0.1
27867,0.23
27868,-0.11
27869,0.58
27870,-0.23
27871,-0.24
27872,-0.72
27873,0.49
27874,3.32
27875,1.57
27876,0.8
27877,1.53
27878,1.41
27879,-1.36
27880,1.86
27881,2.1
27882,0.17
27883,0.67
27884,-0.79
27885,0.57
27886,2.79
27887,1.55
27888,0.25
27889,0.06
27890,0.46
27891,-0.31
27892,-0.46
27893,-0.53
27894,-0.83
27895,-0.44
27896,0.38
27897,0.9
27898,0.2
27899,-0.21
27900,-1.73
27901,1.61
27902,2.87
27903,0.4
27904,0.64
27905,0.81
27906,0.35
27907,0.83
27908,4.08
27909,-0.11
27910,-1.01
27911,0.09
27912,0.73
27913,-0.03
27914,0.86
27915,-0.55
27916,-0.19
27917,-0.27
27918,-2.16
27919,-2.38
27920,-0.14
27921,-1.93
27922,0.54
27923,2.83
27924,0.64
27925,-0.74
27926,-0.04
27927,1.33
27928,0.13
27929,1.46
27930,0.74
27931,-0.75
27932,0.87
27933,0.08
27934,0.6
27935,0.71
27936,-1.51
27937,-0.43
27938,1.88
27939,0.66
27940,-0.29
27941,-1.36
27942,-1.19
27943,-0.3
27944,0.63
27945,0.22
27946,-0.2
27947,-0.39
27948,0.36
27949,0.93
27950,0.52
27951,1.21
27952,0.69
27953,1.07
27954,-0.42
27955,0.54
27956,0.82
27957,0.7
27958,-0.43
27959,1.35
27960,1.31
27961,-0.64
27962,0.69
27963,1.98
27964,0.65
27965,0.77
27966,-0.72
27967,0.74
27968,1.18
27969,1.69
27970,-0.15
27971,0.4
27972,0.67
27973,-0.76
27974,0.82
27975,1.82
27976,0.67
27977,-0.8
27978,1.02
27979,1.59
27980,1.06
27981,1.43
27982,1.33
27983,0.94
27984,0.79
27985,0.62
27986,1.06
27987,-1.41
27988,-0.78
27989,2.84
27990,1.0
27991,0.72
27992,-2.82
27993,0.82
27994,-3.92
27995,-0.58
27996,1.61
27997,0.46
27998,1.28
27999,-1.23
28000,0.92
28001,2.59
28002,1.75
28003,0.81
28004,0.07
28005,0.68
28006,0.84
28007,-1.2
28008,0.17
28009,-0.4
28010,-1.14
28011,0.08
28012,1.05
28013,-1.54
28014,-3.06
28015,0.21
28016,0.77
28017,1.88
28018,0.54
28019,-0.1
28020,-0.1
28021,0.25
28022,-0.36
28023,-0.89
28024,-4.73
28025,1.03
28026,1.65
28027,1.34
28028,0.86
28029,-0.57
28030,0.83
28031,2.92
28032,0.17
28033,0.83
28034,0.94
28035,-0.32
28036,-0.46
28037,0.13
28038,1.25
28039,2.22
28040,0.17
28041,1.74
28042,-0.3
28043,2.09
28044,0.98
28045,0.24
28046,-0.16
28047,-1.56
28048,1.41
28049,2.06
28050,0.22
28051,0.06
28052,1.45
28053,-0.5
28054,0.11
28055,0.01
28056,-1.42
28057,1.88
28058,2.32
28059,0.96
28060,1.23
28061,0.19
28062,1.85
28063,-1.3
28064,3.06
28065,-1.78
28066,4.52
28067,-0.18
28068,-1.94
28069,2.06
28070,-0.73
28071,-0.15
28072,-1.01
28073,1.98
28074,2.74
28075,0.4
28076,-0.1
28077,1.26
28078,0.15
28079,-1.75
28080,1.02
28081,-0.91
28082,-1.37
28083,0.47
28084,-1.53
28085,0.74
28086,0.09
28087,-0.59
28088,-0.11
28089,1.1
28090,0.19
28091,0.3
28092,0.64
28093,-0.27
28094,-0.97
28095,2.39
28096,2.37
28097,1.88
28098,1.93
28099,0.18
28100,-1.37
28101,1.79
28102,1.0
28103,0.28
28104,3.46
28105,0.44
28106,0.16
28107,0.69
28108,-0.4
28109,1.87
28110,-0.25
28111,-1.22
28112,-1.15
28113,-0.61
28114,2.89
28115,1.55
28116,0.15
28117,-0.69
28118,1.47
28119,0.3
28120,1.08
28121,-0.75
28122,2.2
28123,-0.63
28124,0.93
28125,1.26
28126,0.14
28127,1.34
28128,-0.1
28129,0.55
28130,1.04
28131,0.72
28132,0.1
28133,-0.37
28134,0.69
28135,-1.59
28136,2.33
28137,-0.56
28138,1.48
28139,0.49
28140,-0.93
28141,-2.26
28142,-0.44
28143,2.81
28144,-0.11
28145,-0.31
28146,1.39
28147,1.3
28148,0.25
28149,0.65
28150,0.59
28151,-0.51
28152,-3.66
28153,0.32
28154,2.94
28155,-3.67
28156,-3.01
28157,3.84
28158,-0.54
28159,1.97
28160,-0.87
28161,0.61
28162,-0.38
28163,-0.13
28164,1.37
28165,-0.24
28166,0.45
28167,-0.19
28168,-1.9
28169,0.38
28170,0.14
28171,0.54
28172,1.18
28173,0.57
28174,-0.05
28175,0.45
28176,0.17
28177,-1.59
28178,-0.1
28179,-1.07
28180,0.79
28181,0.04
28182,-2.52
28183,0.9
28184,-0.74
28185,-0.19
28186,-1.31
28187,-3.71
28188,-0.57
28189,2.33
28190,-3.88
28191,-0.5
28192,1.43
28193,-6.79
28194,0.89
28195,-2.11
28196,1.12
28197,1.91
28198,-0.37
28199,0.48
28200,2.01
28201,1.15
28202,-2.25
28203,-0.62
28204,1.12
28205,-0.97
28206,0.07
28207,0.45
28208,3.01
28209,0.68
28210,-0.14
28211,-0.64
28212,-3.13
28213,0.69
28214,-0.37
28215,0.92
28216,1.35
28217,-0.69
28218,1.31
28219,0.8
28220,-0.69
28221,0.15
28222,0.0
28223,-0.76
28224,0.06
28225,-1.56
28226,-0.48
28227,0.54
28228,0.89
28229,0.76
28230,0.65
28231,0.61
28232,-0.53
28233,0.11
28234,0.15
28235,0.91
28236,0.03
28237,0.4
28238,-1.27
28239,0.51
28240,1.11
28241,-0.44
28242,0.91
28243,-1.15
28244,-0.61
28245,-0.15
28246,-0.73
28247,-0.06
28248,0.08
28249,-0.35
28250,0.87
28251,-0.31
28252,-1.03
28253,0.5
28254,1.32
28255,1.71
28256,1.27
28257,0.78
28258,1.4
28259,-0.06
28260,0.79
28261,0.42
28262,0.34
28263,0.5
28264,0.43
28265,-0.51
28266,1.13
28267,-0.19
28268,0.37
28269,0.46
28270,-0.16
28271,-0.97
28272,0.64
28273,-0.09
28274,-0.03
28275,0.14
28276,-0.2
28277,-0.16
28278,0.6
28279,1.24
28280,0.43
28281,-0.7
28282,-0.74
28283,0.95
28284,-0.25
28285,-0.92
28286,0.22
28287,-0.24
28288,0.14
28289,0.77
28290,-0.06
28291,-2.96
28292,1.05
28293,0.42
28294,0.63
28295,-0.56
28296,1.28
28297,0.38
28298,0.4
28299,0.5
28300,0.1
28301,0.56
28302,-0.15
28303,0.72
28304,0.79
28305,0.75
28306,-0.09
28307,0.42
28308,-0.17
28309,-0.04
28310,-0.36
28311,-0.53
28312,-0.55
28313,0.26
28314,1.33
28315,0.79
28316,0.58
28317,0.48
28318,-0.57
28319,-0.09
28320,-1.65
28321,1.28
28322,0.71
28323,-0.33
28324,-0.43
28325,0.42
28326,2.47
28327,1.12
28328,0.27
28329,0.61
28330,-0.2
28331,0.56
28332,0.39
28333,0.74
28334,-0.36
28335,-0.43
28336,0.06
28337,1.83
28338,0.64
28339,0.0
28340,-0.91
28341,0.39
28342,-0.9
28343,0.6
28344,0.09
28345,-2.57
28346,1.43
28347,0.53
28348,0.92
28349,-0.37
28350,-0.17
28351,-0.47
28352,2.39
28353,1.2
28354,0.42
28355,1.36
28356,1.26
28357,0.23
28358,-0.63
28359,-1.09
28360,0.28
28361,1.93
28362,2.14
28363,-0.69
28364,-0.93
28365,-1.16
28366,1.02
28367,-2.16
28368,1.35
28369,0.41
28370,2.41
28371,0.67
28372,0.29
28373,0.21
28374,-0.33
28375,0.72
28376,-0.36
28377,0.18
28378,-0.52
28379,0.66
28380,0.8
28381,1.39
28382,0.56
28383,0.0
28384,0.9
28385,-0.44
28386,-0.53
28387,0.17
28388,-1.23
28389,-1.61
28390,-0.76
28391,1.19
28392,0.85
28393,0.66
28394,-1.2
28395,0.1
28396,2.15
28397,0.07
28398,-0.7
28399,-0.3
28400,0.96
28401,0.17
28402,2.42
28403,1.06
28404,0.54
28405,1.12
28406,0.08
28407,0.42
28408,0.76
28409,0.78
28410,0.73
28411,-0.33
28412,-0.93
28413,1.86
28414,0.73
28415,0.17
28416,0.34
28417,-0.96
28418,-1.99
28419,0.85
28420,0.42
28421,0.48
28422,0.54
28423,0.13
28424,0.46
28425,0.55
28426,-0.26
28427,-1.71
28428,1.87
28429,0.77
28430,-0.2
28431,0.67
28432,-0.11
28433,0.33
28434,-0.65
28435,-0.03
28436,0.07
28437,0.22
28438,0.32
28439,-0.22
28440,-2.27
28441,0.34
28442,0.27
28443,0.72
28444,0.16
28445,0.19
28446,0.65
28447,1.04
28448,-0.51
28449,0.75
28450,0.55
28451,-0.89
28452,-0.08
28453,0.66
28454,-1.35
28455,0.19
28456,0.19
28457,1.11
28458,1.02
28459,0.08
28460,-2.4
28461,0.17
28462,0.07
28463,-3.12
28464,1.13
28465,0.81
28466,-0.11
28467,0.51
28468,-0.31
28469,0.85
28470,0.35
28471,-0.69
28472,-1.87
28473,0.67
28474,0.64
28475,-0.52
28476,-3.47
28477,0.05
28478,0.6
28479,0.26
28480,-0.11
28481,1.69
28482,0.34
28483,-0.48
28484,-0.76
28485,-0.05
28486,0.0
28487,0.18
28488,0.22
28489,-0.75
28490,-1.62
28491,-1.15
28492,-4.42
28493,0.69
28494,-4.63
28495,0.64
28496,3.5
28497,0.92
28498,0.25
28499,1.01
28500,-0.81
28501,0.38
28502,0.37
28503,-0.34
28504,-2.01
28505,-0.35
28506,-0.63
28507,-4.55
28508,0.99
28509,0.3
28510,-0.84
28511,0.19
28512,0.37
28513,2.17
28514,0.73
28515,1.17
28516,0.28
28517,-0.98
28518,-0.3
28519,-0.47
28520,0.11
28521,-2.73
28522,0.59
28523,-0.26
28524,1.26
28525,0.5
28526,-0.44
28527,0.09
28528,-0.25
28529,-0.32
28530,-1.69
28531,-0.84
28532,-3.29
28533,1.26
28534,-1.89
28535,-0.57
28536,1.16
28537,0.38
28538,-0.92
28539,0.38
28540,0.54
28541,0.14
28542,-0.11
28543,-0.96
28544,-2.04
28545,-0.17
28546,1.53
28547,0.89
28548,1.49
28549,3.76
28550,2.09
28551,0.69
28552,0.18
28553,0.18
28554,1.04
28555,-0.33
28556,-0.12
28557,-0.04
28558,-0.43
28559,0.13
28560,0.58
28561,0.67
28562,-0.36
28563,0.18
28564,-0.12
28565,0.11
28566,0.03
28567,0.1
28568,-1.04
28569,-0.37
28570,-0.44
28571,0.75
28572,0.29
28573,-0.16
28574,0.61
28575,-0.26
28576,-0.32
28577,0.15
28578,0.41
28579,-0.43
28580,-0.01
28581,0.27
28582,0.58
28583,0.6
28584,-0.65
28585,0.02
28586,-0.5
28587,-1.27
28588,-1.12
28589,0.44
28590,-0.09
28591,-0.17
28592,-0.67
28593,-1.61
28594,-1.72
28595,0.31
28596,0.61
28597,0.3
28598,-2.44
28599,-1.92
28600,0.72
28601,0.2
28602,-7.82
28603,-3.34
28604,2.28
28605,-6.37
28606,0.09
28607,-2.82
28608,5.54
28609,1.64
28610,1.71
28611,-1.54
28612,-1.97
28613,-2.68
28614,0.5
28615,1.73
28616,-2.55
28617,-6.18
28618,-3.07
28619,2.58
28620,3.43
28621,0.15
28622,1.51
28623,0.06
28624,1.05
28625,-1.27
28626,-5.84
28627,0.11
28628,1.35
28629,-2.47
28630,-0.86
28631,-5.19
28632,-4.9
28633,-1.34
28634,-3.43
28635,-1.96
28636,-10.16
28637,-6.33
28638,20.83
28639,8.09
28640,0.06
28641,-5.45
28642,5.44
28643,-0.11
28644,-1.0
28645,5.05
28646,3.94
28647,0.83
28648,-2.11
28649,-5.32
28650,-1.32
28651,1.08
28652,-2.67
28653,-1.41
28654,1.57
28655,5.19
28656,1.18
28657,0.14
28658,-1.86
28659,-2.05
28660,0.02
28661,-2.67
28662,-6.28
28663,1.18
28664,-2.71
28665,-1.29
28666,-1.38
28667,4.63
28668,6.01
28669,-1.77
28670,1.64
28671,-1.54
28672,0.0
28673,2.4
28674,0.23
28675,-2.07
28676,-0.3
28677,1.5
28678,-1.48
28679,-0.79
28680,-0.09
28681,-2.87
28682,-0.68
28683,0.03
28684,0.24
28685,-0.9
28686,0.25
28687,0.98
28688,-0.61
28689,-0.88
28690,-1.55
28691,-0.26
28692,-3.4
28693,-4.64
28694,-1.43
28695,3.46
28696,1.66
28697,2.46
28698,2.13
28699,1.65
28700,4.56
28701,1.65
28702,2.99
28703,4.11
28704,1.19
28705,0.21
28706,-1.27
28707,-0.34
28708,1.94
28709,-1.82
28710,-1.21
28711,-1.77
28712,2.01
28713,-1.08
28714,-0.76
28715,-0.25
28716,-1.24
28717,-5.67
28718,-1.57
28719,-1.05
28720,0.29
28721,0.77
28722,2.2
28723,-0.07
28724,-4.47
28725,0.81
28726,2.45
28727,0.09
28728,1.61
28729,1.25
28730,0.8
28731,-0.68
28732,0.45
28733,-0.17
28734,-0.73
28735,2.62
28736,-0.47
28737,0.19
28738,1.16
28739,2.64
28740,-0.57
28741,0.63
28742,-0.36
28743,-0.84
28744,0.24
28745,-0.84
28746,-0.45
28747,-0.78
28748,-0.76
28749,-1.33
28750,-1.67
28751,0.4
28752,-0.82
28753,-2.07
28754,-0.2
28755,0.54
28756,2.33
28757,-2.96
28758,-1.11
28759,-5.08
28760,1.38
28761,1.12
28762,-3.83
28763,-4.58
28764,0.3
28765,-6.09
28766,-3.38
28767,1.25
28768,-4.62
28769,-0.18
28770,-0.89
28771,5.31
28772,6.03
28773,1.96
28774,1.89
28775,-0.98
28776,-0.32
28777,4.04
28778,6.54
28779,-1.36
28780,-0.7
28781,0.79
28782,1.03
28783,4.61
28784,-1.13
28785,-2.06
28786,-1.23
28787,0.8
28788,3.04
28789,0.49
28790,-1.17
28791,-1.6
28792,0.59
28793,-2.72
28794,-1.03
28795,0.47
28796,-1.37
28797,1.06
28798,0.93
28799,-0.03
28800,2.15
28801,0.81
28802,1.59
28803,0.3
28804,0.54
28805,-0.63
28806,-0.48
28807,-0.14
28808,-0.93
28809,-0.77
28810,0.64
28811,-1.33
28812,-0.7
28813,-0.74
28814,-0.91
28815,-1.2
28816,-0.69
28817,-2.96
28818,-0.87
28819,1.77
28820,-1.79
28821,1.51
28822,0.2
28823,-0.35
28824,1.71
28825,0.71
28826,0.35
28827,-0.57
28828,1.32
28829,-0.48
28830,0.03
28831,-1.03
28832,-0.52
28833,1.12
28834,0.04
28835,-0.48
28836,0.5
28837,3.6
28838,4.55
28839,3.72
28840,5.17
28841,2.12
28842,1.43
28843,0.74
28844,-1.04
28845,5.0
28846,0.1
28847,2.26
28848,2.54
